OrderID,Odate,Sdate,City,State,Country,ZIP,Region,ProdID,Category,ProdName,Sales,Quantity,Discount,Profit,Shipping Cost
US-2013-128293,2013-06-03,2013-06-06,Philadelphia,Pennsylvania,United States,19120,East,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,-12.9568,11.58
CA-2014-107342,2014-12-18,2014-12-23,Columbus,Indiana,United States,47201,Central,OFF-PA-10001745,Office Supplies,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0,13.2352,1.87
CA-2013-136371,2013-03-20,2013-03-22,Oceanside,New York,United States,11572,East,FUR-FU-10000221,Furniture,"Master Caster Door Stop, Brown",20.32,4,0,6.9088,2.32
CA-2014-137344,2014-08-21,2014-08-21,Franklin,Massachusetts,United States,2038,East,OFF-ST-10000344,Office Supplies,"Neat Ideas Personal Hanging Folder Files, Black",40.29,3,0,10.4754,3.39
CA-2013-128594,2013-08-27,2013-08-30,San Diego,California,United States,92037,West,FUR-CH-10001215,Furniture,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,489.6
CA-2013-154690,2013-08-16,2013-08-18,Fayetteville,North Carolina,United States,28314,South,FUR-CH-10000988,Furniture,Hon Olson Stacker Stools,225.296,2,0.2,22.5296,46
CA-2014-138975,2014-05-20,2014-05-24,Atlanta,Georgia,United States,30318,South,TEC-PH-10004389,Technology,Nokia Lumia 925,377.97,3,0,98.2722,23.07
CA-2014-138975,2014-05-20,2014-05-24,Atlanta,Georgia,United States,30318,South,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0,374.6286,33.41
CA-2014-106537,2014-08-13,2014-08-18,Orlando,Florida,United States,32839,South,OFF-PA-10000223,Office Supplies,Xerox 2000,20.736,4,0.2,7.2576,2.64
US-2014-103828,2014-08-14,2014-08-14,San Francisco,California,United States,94122,West,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888,5.67
US-2014-103828,2014-08-14,2014-08-14,San Francisco,California,United States,94122,West,OFF-AR-10000588,Office Supplies,Newell 345,59.52,3,0,15.4752,8.59
US-2014-103828,2014-08-14,2014-08-14,San Francisco,California,United States,94122,West,OFF-SU-10000946,Office Supplies,Staples,31.92,4,0,9.2568,5.4
CA-2013-115588,2013-11-11,2013-11-13,Toledo,Ohio,United States,43615,East,OFF-ST-10001558,Office Supplies,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,-2.436,2.42
CA-2014-143861,2014-06-13,2014-06-20,Saint Petersburg,Florida,United States,33710,South,FUR-FU-10001546,Furniture,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,2.53
CA-2011-148040,2011-03-22,2011-03-26,Tucson,Arizona,United States,85705,West,FUR-CH-10001482,Furniture,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646,35.48
CA-2014-135167,2014-06-16,2014-06-21,Los Angeles,California,United States,90036,West,OFF-AR-10002399,Office Supplies,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0,1.7466,0.29
US-2014-102638,2014-12-30,2015-01-01,New York City,New York,United States,10035,East,OFF-FA-10002988,Office Supplies,Ideal Clamps,6.03,3,0,2.9547,0.43
US-2013-167339,2013-01-21,2013-01-23,San Diego,California,United States,92037,West,FUR-CH-10004289,Furniture,Global Super Steno Chair,153.568,2,0.2,-5.7588,22.44
CA-2013-152072,2013-01-15,2013-01-19,Westfield,New Jersey,United States,7090,East,OFF-EN-10003040,Office Supplies,Quality Park Security Envelopes,52.34,2,0,24.5998,6.37
CA-2013-152072,2013-01-15,2013-01-19,Westfield,New Jersey,United States,7090,East,OFF-AR-10001573,Office Supplies,American Pencil,4.66,2,0,1.3514,0.4
CA-2013-102932,2013-09-20,2013-09-24,Orange,New Jersey,United States,7050,East,OFF-BI-10000756,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0,12.72,1.81
CA-2013-102932,2013-09-20,2013-09-24,Orange,New Jersey,United States,7050,East,OFF-SU-10000381,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997,0.74
CA-2013-130799,2013-11-12,2013-11-17,San Francisco,California,United States,94110,West,FUR-FU-10001852,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0,2.2272,1.23
CA-2013-164483,2013-01-30,2013-02-03,San Francisco,California,United States,94122,West,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,1.67
CA-2014-102099,2014-12-19,2014-12-20,Los Angeles,California,United States,90008,West,OFF-AR-10003811,Office Supplies,Newell 327,6.63,3,0,1.7901,1.05
CA-2014-102099,2014-12-19,2014-12-20,Los Angeles,California,United States,90008,West,OFF-PA-10003172,Office Supplies,Xerox 1996,12.96,2,0,6.2208,0.94
CA-2014-164049,2014-11-03,2014-11-07,Seattle,Washington,United States,98105,West,OFF-PA-10000791,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0,10.7325,0.58
CA-2011-142727,2011-04-29,2011-05-01,Lake Charles,Louisiana,United States,70601,South,FUR-CH-10002304,Furniture,"Global Stack Chair without Arms, Black",51.96,2,0,12.99,7.56
CA-2014-139913,2014-10-24,2014-10-30,Rochester,New York,United States,14609,East,OFF-PA-10003739,Office Supplies,Xerox 1969,11.56,2,0,5.6644,1.51
CA-2014-139913,2014-10-24,2014-10-30,Rochester,New York,United States,14609,East,OFF-PA-10002479,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,5,0,11.88,3.76
CA-2014-139913,2014-10-24,2014-10-30,Rochester,New York,United States,14609,East,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3,0,10.0464,2.63
CA-2011-169033,2011-03-30,2011-04-03,Long Beach,New York,United States,11561,East,OFF-AR-10001915,Office Supplies,Peel-Off China Markers,49.65,5,0,20.853,1.58
US-2012-114839,2012-04-26,2012-04-30,Houston,Texas,United States,77036,Central,FUR-CH-10004086,Furniture,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346,33.59
CA-2012-166464,2012-09-12,2012-09-17,New York City,New York,United States,10035,East,TEC-CO-10000971,Technology,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998,27.09
CA-2014-124898,2014-09-12,2014-09-16,Columbus,Georgia,United States,31907,South,OFF-PA-10003656,Office Supplies,Xerox 1935,184.66,7,0,84.9436,17.96
CA-2013-164035,2013-06-13,2013-06-18,Chicago,Illinois,United States,60610,Central,OFF-PA-10002160,Office Supplies,Xerox 1978,23.12,5,0.2,8.381,1.57
CA-2013-153577,2013-06-28,2013-07-02,Highland Park,Illinois,United States,60035,Central,FUR-CH-10003981,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,3,0.3,-7.7094,36.96
CA-2011-127586,2011-09-26,2011-09-30,Seattle,Washington,United States,98115,West,OFF-ST-10002615,Office Supplies,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,16.57
CA-2014-121615,2014-11-04,2014-11-10,Eagan,Minnesota,United States,55122,Central,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,52.4,5,0,14.148,6.03
CA-2014-121615,2014-11-04,2014-11-10,Eagan,Minnesota,United States,55122,Central,OFF-LA-10001771,Office Supplies,Avery 513,14.94,3,0,6.8724,1.47
CA-2012-118444,2012-11-05,2012-11-09,Coral Springs,Florida,United States,33065,South,OFF-AP-10000576,Office Supplies,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,64.48
CA-2011-113929,2011-06-16,2011-06-21,Hempstead,New York,United States,11550,East,OFF-EN-10003286,Office Supplies,Staples,41.4,5,0,19.458,3.88
CA-2011-113929,2011-06-16,2011-06-21,Hempstead,New York,United States,11550,East,OFF-BI-10002852,Office Supplies,Ibico Standard Transparent Covers,39.552,3,0.2,14.3376,2.68
CA-2012-134747,2012-10-12,2012-10-17,Noblesville,Indiana,United States,46060,Central,TEC-PH-10002890,Technology,AT&T 17929 Lendline Telephone,135.72,3,0,35.2872,16.14
CA-2012-134747,2012-10-12,2012-10-17,Noblesville,Indiana,United States,46060,Central,TEC-PH-10001750,Technology,Samsung Rugby III,263.96,4,0,71.2692,40.38
CA-2014-155047,2014-08-28,2014-08-31,Dallas,Texas,United States,75220,Central,OFF-AR-10003338,Office Supplies,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,1,0.2,0.372,0.94
CA-2013-160129,2013-11-24,2013-11-24,Philadelphia,Pennsylvania,United States,19140,East,FUR-FU-10002088,Furniture,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,2.31
CA-2013-160129,2013-11-24,2013-11-24,Philadelphia,Pennsylvania,United States,19140,East,FUR-FU-10003976,Furniture,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,7,0.2,12.3284,18.63
US-2012-141453,2012-11-30,2012-12-03,Austin,Texas,United States,78745,Central,OFF-BI-10000301,Office Supplies,GBC Instant Report Kit,3.882,3,0.8,-5.823,1.46
CA-2011-156993,2011-06-28,2011-07-04,Detroit,Michigan,United States,48234,Central,OFF-FA-10003495,Office Supplies,Staples,6.08,1,0,3.04,0.16
CA-2011-157721,2011-09-02,2011-09-05,Watertown,New York,United States,13601,East,FUR-FU-10002116,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0,4.9497,12.46
CA-2014-128629,2014-07-11,2014-07-15,Columbus,Georgia,United States,31907,South,FUR-FU-10000771,Furniture,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0,7.9128,1.03
US-2014-120390,2014-10-20,2014-10-27,Burlington,North Carolina,United States,27217,South,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,1633.188,4,0.7,-1306.5504,127.1
CA-2014-143434,2014-11-19,2014-11-25,Saginaw,Michigan,United States,48601,Central,FUR-FU-10002597,Furniture,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992,1.33
CA-2012-168564,2012-08-08,2012-08-08,San Francisco,California,United States,94109,West,OFF-BI-10002557,Office Supplies,Presstex Flexible Ring Binders,7.28,2,0.2,2.73,2.13
CA-2012-168564,2012-08-08,2012-08-08,San Francisco,California,United States,94109,West,FUR-CH-10000785,Furniture,Global Ergonomic Managers Chair,144.784,1,0.2,10.8588,25.94
US-2013-169040,2013-12-07,2013-12-13,Seattle,Washington,United States,98105,West,TEC-PH-10002834,Technology,Google Nexus 5,431.976,3,0.2,26.9985,40.59
US-2013-169040,2013-12-07,2013-12-13,Seattle,Washington,United States,98105,West,OFF-EN-10000927,Office Supplies,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0,16.1505,3.49
US-2013-169040,2013-12-07,2013-12-13,Seattle,Washington,United States,98105,West,OFF-PA-10001736,Office Supplies,Xerox 1880,248.08,7,0,116.5976,12.15
US-2013-169040,2013-12-07,2013-12-13,Seattle,Washington,United States,98105,West,OFF-PA-10000482,Office Supplies,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0,89.159,12.38
CA-2014-155880,2014-03-26,2014-04-01,Milwaukee,Wisconsin,United States,53209,Central,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,90.99,1,0,14.5584,3.34
CA-2014-155880,2014-03-26,2014-04-01,Milwaukee,Wisconsin,United States,53209,Central,FUR-CH-10004675,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0,427.4368,84.87
CA-2014-126242,2014-11-20,2014-11-25,Los Angeles,California,United States,90049,West,OFF-ST-10000675,Office Supplies,"File Shuttle II and Handi-File, Black",305.01,9,0,76.2525,12.16
CA-2014-126242,2014-11-20,2014-11-25,Los Angeles,California,United States,90049,West,FUR-FU-10002685,Furniture,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0,7.106,1.25
CA-2014-169859,2014-12-15,2014-12-19,San Diego,California,United States,92024,West,FUR-FU-10004963,Furniture,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025,3.65
CA-2014-169859,2014-12-15,2014-12-19,San Diego,California,United States,92024,West,OFF-BI-10000174,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,22.736,5.32
CA-2014-134915,2014-11-13,2014-11-13,Glendale,Arizona,United States,85301,West,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13,1.95
CA-2014-134915,2014-11-13,2014-11-13,Glendale,Arizona,United States,85301,West,OFF-PA-10002160,Office Supplies,Xerox 1978,23.12,5,0.2,8.381,2.35
CA-2014-134915,2014-11-13,2014-11-13,Glendale,Arizona,United States,85301,West,FUR-FU-10000305,Furniture,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,2,0.2,-5.6784,17.85
CA-2014-134915,2014-11-13,2014-11-13,Glendale,Arizona,United States,85301,West,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693,1.53
CA-2013-153353,2013-08-19,2013-08-25,New York City,New York,United States,10035,East,TEC-PH-10000439,Technology,GE DSL Phone Line Filter,39.99,1,0,11.5971,3.18
CA-2014-123638,2014-06-28,2014-07-05,Watertown,New York,United States,13601,East,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941,16.3
CA-2012-158456,2012-12-24,2012-12-29,Los Angeles,California,United States,90032,West,OFF-BI-10001097,Office Supplies,Avery Hole Reinforcements,19.936,4,0.2,7.2268,1.09
CA-2012-158456,2012-12-24,2012-12-29,Los Angeles,California,United States,90032,West,OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0,21.5824,0.38
CA-2014-143665,2014-04-27,2014-05-02,Seattle,Washington,United States,98115,West,OFF-LA-10002034,Office Supplies,Avery 478,39.28,8,0,19.2472,2.49
CA-2014-137428,2014-12-17,2014-12-22,Oceanside,California,United States,92054,West,FUR-CH-10002774,Furniture,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,2.88
CA-2014-137428,2014-12-17,2014-12-22,Oceanside,California,United States,92054,West,OFF-BI-10002949,Office Supplies,Prestige Round Ring Binders,24.32,5,0.2,8.208,2.2
CA-2014-137428,2014-12-17,2014-12-22,Oceanside,California,United States,92054,West,FUR-FU-10002445,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584,3.31
CA-2011-162866,2011-12-27,2011-12-31,Skokie,Illinois,United States,60076,Central,OFF-ST-10002562,Office Supplies,Staples,30.016,4,0.2,3.0016,2.11
CA-2014-167941,2014-11-07,2014-11-10,Fayetteville,North Carolina,United States,28314,South,OFF-AP-10002118,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,3,0.2,43.7136,50.62
CA-2014-167941,2014-11-07,2014-11-10,Fayetteville,North Carolina,United States,28314,South,OFF-BI-10002827,Office Supplies,Avery Durable Poly Binders,13.272,8,0.7,-10.6176,3.33
CA-2014-167941,2014-11-07,2014-11-10,Fayetteville,North Carolina,United States,28314,South,FUR-FU-10004671,Furniture,"Executive Impressions 12"" Wall Clock",28.272,2,0.2,6.3612,2.58
CA-2014-111808,2014-12-17,2014-12-21,Tulsa,Oklahoma,United States,74133,Central,OFF-BI-10004656,Office Supplies,Peel & Stick Add-On Corner Pockets,10.8,5,0,5.184,0.63
CA-2012-137512,2012-05-07,2012-05-12,Allen,Texas,United States,75002,Central,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,14.86
CA-2014-139773,2014-12-05,2014-12-05,Philadelphia,Pennsylvania,United States,19143,East,FUR-CH-10001797,Furniture,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.6936,38.24
CA-2014-134607,2014-10-04,2014-10-09,Rochester,New York,United States,14609,East,OFF-ST-10002214,Office Supplies,X-Rack File for Hanging Folders,22.58,2,0,5.8708,4.79
CA-2012-139850,2012-06-12,2012-06-17,Philadelphia,Pennsylvania,United States,19134,East,OFF-PA-10003848,Office Supplies,Xerox 1997,20.736,4,0.2,7.2576,1.87
CA-2012-139850,2012-06-12,2012-06-17,Philadelphia,Pennsylvania,United States,19134,East,FUR-FU-10003623,Furniture,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2,0.2,4.3296,3.02
CA-2011-131310,2011-07-12,2011-07-18,Seattle,Washington,United States,98115,West,OFF-BI-10003094,Office Supplies,Self-Adhesive Ring Binder Labels,11.264,4,0.2,3.8016,0.84
US-2011-112872,2011-12-06,2011-12-11,Springfield,Oregon,United States,97477,West,OFF-ST-10002205,Office Supplies,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,3.08
CA-2013-139269,2013-05-26,2013-05-31,Columbus,Georgia,United States,31907,South,FUR-FU-10000755,Furniture,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0,6.24,2.54
CA-2013-139269,2013-05-26,2013-05-31,Columbus,Georgia,United States,31907,South,OFF-PA-10002893,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.2928,0.93
CA-2013-139010,2013-02-21,2013-02-26,Los Angeles,California,United States,90032,West,TEC-AC-10004227,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0,0.7794,1.3
CA-2013-139010,2013-02-21,2013-02-26,Los Angeles,California,United States,90032,West,OFF-BI-10000174,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.496,2.15
CA-2013-139010,2013-02-21,2013-02-26,Los Angeles,California,United States,90032,West,OFF-BI-10002309,Office Supplies,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,0.2,10.9368,3.86
CA-2013-134376,2013-10-03,2013-10-07,New York City,New York,United States,10024,East,OFF-AP-10004532,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888,2.21
CA-2013-112893,2013-09-10,2013-09-14,Stockton,California,United States,95207,West,OFF-BI-10004654,Office Supplies,VariCap6 Expandable Binder,55.36,4,0.2,18.684,2.23
US-2011-150532,2011-07-14,2011-07-21,Phoenix,Arizona,United States,85023,West,OFF-ST-10000760,Office Supplies,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.291,4.39
CA-2011-138317,2011-06-21,2011-06-25,Philadelphia,Pennsylvania,United States,19120,East,FUR-FU-10000550,Furniture,Stacking Trays by OIC,3.984,1,0.2,0.6474,0.17
CA-2011-138317,2011-06-21,2011-06-25,Philadelphia,Pennsylvania,United States,19120,East,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,4,0.2,28.7904,3.36
CA-2011-138317,2011-06-21,2011-06-25,Philadelphia,Pennsylvania,United States,19120,East,OFF-AP-10003860,Office Supplies,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416,2,0.2,3.8864,1.07
CA-2011-138317,2011-06-21,2011-06-25,Philadelphia,Pennsylvania,United States,19120,East,OFF-BI-10000069,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.006,2,0.7,-7.2048,0.66
CA-2014-104381,2014-12-17,2014-12-24,Rochester,New York,United States,14609,East,OFF-BI-10001628,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,4,0.2,10.43,2.27
CA-2013-131499,2013-09-09,2013-09-11,New York City,New York,United States,10011,East,OFF-AP-10003779,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0,62.244,45.28
CA-2014-116519,2014-10-14,2014-10-16,New York City,New York,United States,10009,East,OFF-AP-10000828,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,904.9,5,0,253.372,137.82
CA-2011-130729,2011-10-24,2011-10-29,Rancho Cucamonga,California,United States,91730,West,OFF-BI-10002706,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272,3,0.2,11.1384,2.06
CA-2013-115525,2013-07-26,2013-07-30,Toledo,Ohio,United States,43615,East,OFF-AP-10000026,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,27.4365,20.65
CA-2014-134845,2014-04-18,2014-04-24,Louisville,Colorado,United States,80027,West,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,12.03,5,0.7,-9.223,1.04
CA-2014-134845,2014-04-18,2014-04-24,Louisville,Colorado,United States,80027,West,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,21.594,2,0.7,-15.8356,2.77
CA-2014-134845,2014-04-18,2014-04-24,Louisville,Colorado,United States,80027,West,OFF-BI-10003355,Office Supplies,Cardinal Holdit Business Card Pockets,8.964,6,0.7,-6.5736,0.51
US-2012-138919,2012-09-17,2012-09-21,New York City,New York,United States,10035,East,FUR-TA-10004154,Furniture,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266,28.49
